text,label,timestamp
I'm a burden to everyone around me. I've been feeling this way for months now. They'd be better off without me.,1,2024-09-25 15:19:31
My friend and I had an argument. I've been journaling to process my feelings. I hope we can work things out.,0,2024-10-04 11:30:44
My friend and I had an argument. I've been exercising more to help with my mood. I hope we can work things out.,0,2025-03-03 01:36:48
I'm worried about my upcoming exam. I'm trying to be kinder to myself during this time. I'm studying hard but still feel nervous.,0,2025-05-25 10:12:41
Lately I’ve been feeling lost. I haven’t talked to anyone about it yet. I'm not sure what to make of it.,1,2024-08-23 00:38:40
I've been cutting myself again. I've lost my job and have no purpose anymore. The physical pain distracts from the emotional torture.,1,2024-09-23 03:59:41
Sometimes I feel like no one understands me. I know this is temporary and will pass. But I know that's not really true.,0,2024-08-14 01:43:52
Sometimes I feel like no one understands me. I've been exercising more to help with my mood. But I know that's not really true.,0,2025-05-27 23:17:22
"Some days I feel like giving up, other days I feel hopeful. I’m doing what I can, even if it’s not much.",0,2025-06-03 17:55:13
I've been thinking about ending it all. I don't see any future for myself. No one would miss me anyway.,1,2024-12-15 10:37:22
I’ve been isolating myself lately. I don’t want to worry anyone. It’s just easier.,0,2025-03-05 14:53:41
Lately I’ve been feeling lost. It’s hard to focus on anything. I'm not sure what to make of it.,1,2024-08-22 03:58:19
I've been planning how to kill myself. My family would be better off without me. I don't see any other way out.,1,2025-06-10 06:38:24
I'm feeling a bit overwhelmed with responsibilities. My friends have been supportive. Need to prioritize better.,0,2025-05-15 22:33:45
Sometimes I feel like no one understands me. I've been exercising more to help with my mood. But I know that's not really true.,0,2025-03-29 12:10:26
I don’t know if this is normal or not. I’m not sure if I need help or not.,1,2025-02-08 15:10:27
I hate myself so much. I've never felt this empty and hollow before. I don't deserve to live.,1,2025-06-17 14:12:11
I feel like I’m on autopilot. But I’m still trying to keep it together.,1,2024-09-16 16:34:42
I hate myself so much. No one understands what I'm going through. I don't deserve to live.,1,2025-02-20 14:40:40
I've been planning how to kill myself. I don't see any future for myself. I don't see any other way out.,1,2025-02-19 22:13:32
Sometimes I feel like no one understands me. I'm considering talking to a therapist about it. But I know that's not really true.,0,2025-05-03 16:01:44
Sometimes I feel like no one understands me. I've been journaling to process my feelings. But I know that's not really true.,0,2024-09-30 14:12:32
I feel completely hopeless. I don't see any future for myself. I just want the pain to stop.,1,2024-12-19 19:37:51
I can’t tell if I’m just tired or something more. I feel like I’m stuck in a loop.,0,2025-04-19 13:40:14
I'm worried about my upcoming exam. I'm working on challenging negative thoughts. I'm studying hard but still feel nervous.,0,2024-08-25 17:08:47
"Some days I feel like giving up, other days I feel hopeful. I haven’t talked to anyone about it yet.",0,2025-02-01 15:45:03
"I feel like I’m on autopilot. I hope it gets better, but I’m not sure.",0,2025-06-19 12:19:37
I feel like I’m on autopilot. I haven’t talked to anyone about it yet.,1,2024-12-16 06:57:09
I’ve been struggling to make sense of my feelings. I feel like I’m stuck in a loop.,1,2024-11-17 03:51:28
"Everything is falling apart and I can't handle it anymore. I can't sleep, I can't eat, I can't function. I just want to disappear.",1,2024-08-19 14:35:45
I've been feeling a bit down lately. I've been more open with my family about my feelings. But I'm trying to stay positive.,0,2025-02-28 19:29:43
"Sometimes things feel okay, sometimes they don’t. I feel like I’m stuck in a loop.",0,2024-08-07 16:22:27
I've been planning how to kill myself. The darkness is consuming me completely. I don't see any other way out.,1,2024-08-08 11:02:06
I had trouble sleeping last night. I've been reading self-help books that give me perspective. Going to try meditation tonight.,0,2025-05-11 20:51:43
I've been thinking about ending it all. I'm completely alone in this world. No one would miss me anyway.,1,2025-06-29 10:36:22
"There’s a heaviness I can’t explain. I hope it gets better, but I’m not sure.",1,2025-08-04 14:22:50
I had trouble sleeping last night. I'm considering talking to a therapist about it. Going to try meditation tonight.,0,2025-07-17 01:44:13
"Lately I’ve been feeling lost. I’m doing what I can, even if it’s not much. I'm not sure what to make of it.",0,2024-09-15 13:20:13
I'm worried about my upcoming exam. I've been more open with my family about my feelings. I'm studying hard but still feel nervous.,0,2025-05-04 15:35:09
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I've never felt this empty and hollow before.,1,2025-01-21 19:06:14
"Sometimes things feel okay, sometimes they don’t. It’s hard to focus on anything.",1,2024-08-30 17:27:19
I had trouble sleeping last night. My friends have been supportive. Going to try meditation tonight.,0,2025-03-28 21:02:37
I had an anxiety attack yesterday. I'm trying to be kinder to myself during this time. Breathing exercises helped me through it.,0,2024-12-26 18:29:07
I feel like I’m on autopilot. But I’m still trying to keep it together.,0,2025-03-07 00:52:35
I'm a burden to everyone around me. No one understands what I'm going through. They'd be better off without me.,1,2025-03-01 10:15:51
My friend and I had an argument. I'm trying to maintain a routine to stay grounded. I hope we can work things out.,0,2025-03-27 20:17:46
I'm a burden to everyone around me. I'm completely alone in this world. They'd be better off without me.,1,2025-06-12 02:04:34
Everything is falling apart and I can't handle it anymore. My family would be better off without me. I just want to disappear.,1,2025-06-16 02:34:11
My mood has been up and down. I know this is temporary and will pass. I'm trying to identify my triggers.,0,2025-06-29 18:27:12
I keep overthinking everything. I’m not sure if I need help or not. It’s exhausting.,0,2025-07-15 00:00:36
I’ve been isolating myself lately. I haven’t talked to anyone about it yet. It’s just easier.,1,2024-11-30 07:53:22
I've been cutting myself again. I've never felt this empty and hollow before. The physical pain distracts from the emotional torture.,1,2025-03-09 08:21:02
I had trouble sleeping last night. I've been more open with my family about my feelings. Going to try meditation tonight.,0,2025-01-04 18:56:26
I’ve been struggling to make sense of my feelings. I wish I knew what to do.,0,2024-09-20 12:19:40
I've been thinking about ending it all. I'm exhausted from pretending to be okay. No one would miss me anyway.,1,2024-09-16 03:27:27
Work has been stressful this week. I've been more open with my family about my feelings. I need to find better coping mechanisms.,0,2025-07-07 09:55:56
I've been cutting myself again. No one understands what I'm going through. The physical pain distracts from the emotional torture.,1,2025-01-10 20:02:04
My friend and I had an argument. I'm trying to maintain a routine to stay grounded. I hope we can work things out.,0,2025-05-01 12:58:54
Work has been stressful this week. I'm working on challenging negative thoughts. I need to find better coping mechanisms.,0,2025-03-19 13:08:13
Work has been stressful this week. I'm considering talking to a therapist about it. I need to find better coping mechanisms.,0,2024-10-30 03:33:25
I can’t tell if I’m just tired or something more. But I’m still trying to keep it together.,1,2025-01-09 02:34:48
"I've written my goodbye note. I can't sleep, I can't eat, I can't function. I'm just waiting for the right moment.",1,2025-01-24 07:43:06
My mood has been up and down. I'm focusing on small victories each day. I'm trying to identify my triggers.,0,2025-06-19 04:37:16
"Sometimes things feel okay, sometimes they don’t. But I’m still trying to keep it together.",1,2024-11-01 19:26:54
"I’ve been struggling to make sense of my feelings. I’m doing what I can, even if it’s not much.",1,2024-12-10 07:17:56
I've been feeling unmotivated lately. I'm trying to be kinder to myself during this time. Looking for ways to get my energy back.,0,2025-06-17 06:22:04
I've been feeling a bit down lately. I've been reading self-help books that give me perspective. But I'm trying to stay positive.,0,2025-01-30 01:05:40
I've been cutting myself again. My family would be better off without me. The physical pain distracts from the emotional torture.,1,2025-06-25 14:36:38
I had trouble sleeping last night. I'm trying to maintain a routine to stay grounded. Going to try meditation tonight.,0,2025-06-10 09:46:50
Sometimes I feel like no one understands me. I've been journaling to process my feelings. But I know that's not really true.,0,2025-02-24 03:54:35
My friend and I had an argument. I know this is temporary and will pass. I hope we can work things out.,0,2025-07-19 01:38:16
"I feel like I’m on autopilot. I hope it gets better, but I’m not sure.",0,2025-06-03 02:49:37
There’s a heaviness I can’t explain. I feel like I’m stuck in a loop.,1,2025-04-01 11:08:13
I've been thinking about ending it all. I'm completely alone in this world. No one would miss me anyway.,1,2025-04-18 17:30:21
I'm feeling a bit overwhelmed with responsibilities. I've been journaling to process my feelings. Need to prioritize better.,0,2025-04-06 04:09:13
There’s a heaviness I can’t explain. I haven’t talked to anyone about it yet.,1,2024-09-30 05:42:36
I’ve been isolating myself lately. It’s hard to focus on anything. It’s just easier.,0,2024-10-01 09:20:03
I can’t tell if I’m just tired or something more. I don’t want to worry anyone.,1,2024-12-04 12:38:45
I keep overthinking everything. It’s hard to focus on anything. It’s exhausting.,1,2025-03-14 02:07:42
I hate myself so much. I've been having vivid thoughts about death. I don't deserve to live.,1,2024-09-17 04:47:37
I can’t tell if I’m just tired or something more. It’s hard to focus on anything.,1,2024-12-15 05:25:29
I've been cutting myself again. I've been feeling this way for months now. The physical pain distracts from the emotional torture.,1,2025-07-17 19:24:12
"I can’t tell if I’m just tired or something more. I hope it gets better, but I’m not sure.",1,2024-10-24 09:25:05
I don’t know if this is normal or not. I don’t want to worry anyone.,1,2024-11-07 16:46:21
Lately I’ve been feeling lost. It’s hard to focus on anything. I'm not sure what to make of it.,1,2025-07-13 15:25:34
I’ve been struggling to make sense of my feelings. I wish I knew what to do.,1,2024-12-23 01:26:03
I'm worried about my upcoming exam. I'm considering talking to a therapist about it. I'm studying hard but still feel nervous.,0,2025-06-11 12:43:48
Everything is falling apart and I can't handle it anymore. I'm completely alone in this world. I just want to disappear.,1,2024-10-27 20:44:23
My friend and I had an argument. I've been more open with my family about my feelings. I hope we can work things out.,0,2024-12-29 21:15:44
I keep overthinking everything. I wish I knew what to do. It’s exhausting.,0,2024-10-12 02:40:49
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I've been having vivid thoughts about death.,1,2025-03-12 23:03:28
Sometimes I feel like no one understands me. I'm working on challenging negative thoughts. But I know that's not really true.,0,2025-07-23 00:42:55
I've written my goodbye note. I've tried medication but nothing helps. I'm just waiting for the right moment.,1,2025-03-26 16:16:18
"I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I can't sleep, I can't eat, I can't function.",1,2024-08-17 21:57:35
I've been feeling unmotivated lately. I'm trying to be kinder to myself during this time. Looking for ways to get my energy back.,0,2024-09-30 20:55:14
"Sometimes things feel okay, sometimes they don’t. I feel like I’m stuck in a loop.",0,2025-05-04 05:49:18
I've written my goodbye note. My family would be better off without me. I'm just waiting for the right moment.,1,2024-09-21 17:05:38
"I keep overthinking everything. I’m doing what I can, even if it’s not much. It’s exhausting.",0,2025-04-15 03:19:31
Work has been stressful this week. I'm practicing self-care when I can. I need to find better coping mechanisms.,0,2024-10-16 16:05:49
I've been feeling a bit down lately. I'm practicing self-care when I can. But I'm trying to stay positive.,0,2025-01-28 14:37:33
"There’s a heaviness I can’t explain. I’m doing what I can, even if it’s not much.",1,2024-10-15 02:34:41
I’ve been isolating myself lately. I wish I knew what to do. It’s just easier.,0,2025-03-19 04:24:34
My mood has been up and down. I'm trying to be kinder to myself during this time. I'm trying to identify my triggers.,0,2025-07-01 05:15:03
I've been feeling a bit down lately. I'm focusing on small victories each day. But I'm trying to stay positive.,0,2025-06-05 09:26:27
I’ve been struggling to make sense of my feelings. It’s hard to focus on anything.,1,2024-11-28 06:16:58
I've been cutting myself again. I've lost my job and have no purpose anymore. The physical pain distracts from the emotional torture.,1,2025-01-04 02:10:46
I've written my goodbye note. I've been having vivid thoughts about death. I'm just waiting for the right moment.,1,2025-01-08 20:24:59
Lately I’ve been feeling lost. I haven’t talked to anyone about it yet. I'm not sure what to make of it.,0,2025-02-26 21:47:05
I've been thinking about ending it all. I've tried medication but nothing helps. No one would miss me anyway.,1,2024-09-06 15:31:23
I feel like I’m on autopilot. I feel like I’m stuck in a loop.,0,2025-01-24 12:19:45
I've been cutting myself again. My depression has never been this bad before. The physical pain distracts from the emotional torture.,1,2024-12-15 20:52:41
I'm feeling a bit overwhelmed with responsibilities. I'm learning to set better boundaries. Need to prioritize better.,0,2024-09-16 12:17:11
I had trouble sleeping last night. I'm focusing on small victories each day. Going to try meditation tonight.,0,2024-12-07 21:58:29
Lately I’ve been feeling lost. It’s hard to focus on anything. I'm not sure what to make of it.,0,2024-11-02 07:06:06
Lately I’ve been feeling lost. I don’t want to worry anyone. I'm not sure what to make of it.,0,2024-11-10 10:16:01
There’s a heaviness I can’t explain. I don’t want to worry anyone.,0,2024-09-02 14:57:53
I hate myself so much. I feel like I'm drowning and can't breathe. I don't deserve to live.,1,2025-01-30 23:06:18
"Some days I feel like giving up, other days I feel hopeful. I don’t want to worry anyone.",0,2025-07-12 10:45:02
Everything is falling apart and I can't handle it anymore. My family would be better off without me. I just want to disappear.,1,2025-02-28 10:02:45
I'm worried about my upcoming exam. I've been exercising more to help with my mood. I'm studying hard but still feel nervous.,0,2024-10-19 06:00:13
I've been feeling a bit down lately. I'm trying to be kinder to myself during this time. But I'm trying to stay positive.,0,2024-08-07 14:06:01
I've written my goodbye note. My depression has never been this bad before. I'm just waiting for the right moment.,1,2025-04-21 17:05:54
I can’t tell if I’m just tired or something more. I’m not sure if I need help or not.,0,2024-11-07 03:11:59
I had an anxiety attack yesterday. I'm trying to maintain a routine to stay grounded. Breathing exercises helped me through it.,0,2025-04-18 01:29:48
I'm feeling a bit overwhelmed with responsibilities. I'm considering talking to a therapist about it. Need to prioritize better.,0,2024-12-22 02:50:22
I've written my goodbye note. I don't see any future for myself. I'm just waiting for the right moment.,1,2024-12-11 21:39:18
I keep overthinking everything. Maybe I just need some rest. It’s exhausting.,0,2025-01-01 15:08:25
I'm worried about my upcoming exam. I'm trying to maintain a routine to stay grounded. I'm studying hard but still feel nervous.,0,2025-01-30 20:23:46
I've been feeling unmotivated lately. I'm learning to set better boundaries. Looking for ways to get my energy back.,0,2024-11-23 17:11:31
Sometimes I feel like no one understands me. I've been more open with my family about my feelings. But I know that's not really true.,0,2025-03-05 11:03:30
Work has been stressful this week. I'm working on challenging negative thoughts. I need to find better coping mechanisms.,0,2025-04-22 11:36:32
I've been thinking about ending it all. My family would be better off without me. No one would miss me anyway.,1,2025-02-18 10:21:25
"I've written my goodbye note. I can't sleep, I can't eat, I can't function. I'm just waiting for the right moment.",1,2025-04-13 13:11:25
I had an anxiety attack yesterday. I've been exercising more to help with my mood. Breathing exercises helped me through it.,0,2024-11-15 00:02:59
Lately I’ve been feeling lost. I haven’t talked to anyone about it yet. I'm not sure what to make of it.,1,2024-08-14 03:37:19
I've been feeling unmotivated lately. I've been journaling to process my feelings. Looking for ways to get my energy back.,0,2024-10-07 06:25:57
I'm worried about my upcoming exam. I know I need to improve my sleep habits. I'm studying hard but still feel nervous.,0,2025-03-21 23:47:55
"I've been cutting myself again. I can't sleep, I can't eat, I can't function. The physical pain distracts from the emotional torture.",1,2025-07-16 19:18:20
My mood has been up and down. I'm considering talking to a therapist about it. I'm trying to identify my triggers.,0,2025-01-14 20:13:44
Work has been stressful this week. I've been more open with my family about my feelings. I need to find better coping mechanisms.,0,2024-10-02 11:28:20
I hate myself so much. I'm exhausted from pretending to be okay. I don't deserve to live.,1,2024-08-27 02:10:38
Work has been stressful this week. I'm focusing on small victories each day. I need to find better coping mechanisms.,0,2024-11-11 09:37:00
I feel completely hopeless. I've been having vivid thoughts about death. I just want the pain to stop.,1,2024-10-01 00:37:56
I've written my goodbye note. I've been having vivid thoughts about death. I'm just waiting for the right moment.,1,2025-02-19 14:19:29
I've been thinking about ending it all. I've lost my job and have no purpose anymore. No one would miss me anyway.,1,2025-07-14 12:18:03
I don’t know if this is normal or not. I haven’t talked to anyone about it yet.,0,2025-06-18 20:02:59
I feel completely hopeless. I'm completely alone in this world. I just want the pain to stop.,1,2024-08-11 03:01:55
My mood has been up and down. I've been reading self-help books that give me perspective. I'm trying to identify my triggers.,0,2024-09-12 12:39:57
I had an anxiety attack yesterday. I've been journaling to process my feelings. Breathing exercises helped me through it.,0,2025-03-06 14:56:31
"I’ve been struggling to make sense of my feelings. I’m doing what I can, even if it’s not much.",0,2025-01-25 11:08:17
I'm a burden to everyone around me. I've tried medication but nothing helps. They'd be better off without me.,1,2024-12-14 12:50:51
Lately I’ve been feeling lost. But I’m still trying to keep it together. I'm not sure what to make of it.,0,2024-10-13 08:05:09
"Sometimes things feel okay, sometimes they don’t. Maybe I just need some rest.",1,2024-09-21 15:45:08
Everything is falling apart and I can't handle it anymore. My family would be better off without me. I just want to disappear.,1,2024-12-21 04:43:58
I had an anxiety attack yesterday. I know this is temporary and will pass. Breathing exercises helped me through it.,0,2024-12-05 10:59:28
My mood has been up and down. I know I need to improve my sleep habits. I'm trying to identify my triggers.,0,2024-11-19 23:33:33
Lately I’ve been feeling lost. I feel like I’m stuck in a loop. I'm not sure what to make of it.,1,2025-04-17 22:50:23
I had trouble sleeping last night. I've been exercising more to help with my mood. Going to try meditation tonight.,0,2025-05-10 11:22:05
There’s a heaviness I can’t explain. Maybe I just need some rest.,1,2025-07-10 10:09:20
There’s a heaviness I can’t explain. But I’m still trying to keep it together.,1,2024-09-09 21:05:05
Sometimes I feel like no one understands me. I'm working on challenging negative thoughts. But I know that's not really true.,0,2024-11-17 12:15:06
I don’t know if this is normal or not. It’s hard to focus on anything.,1,2024-08-07 06:02:00
Work has been stressful this week. I know this is temporary and will pass. I need to find better coping mechanisms.,0,2024-08-05 07:22:39
I've written my goodbye note. I'm completely alone in this world. I'm just waiting for the right moment.,1,2025-04-17 10:54:49
There’s a heaviness I can’t explain. I wish I knew what to do.,1,2025-05-20 11:30:08
Work has been stressful this week. I know I need to improve my sleep habits. I need to find better coping mechanisms.,0,2025-02-10 15:04:45
"Some days I feel like giving up, other days I feel hopeful. Maybe I just need some rest.",0,2024-08-11 15:04:02
I've been planning how to kill myself. The darkness is consuming me completely. I don't see any other way out.,1,2024-10-26 19:31:25
I don’t know if this is normal or not. I haven’t talked to anyone about it yet.,1,2025-06-16 18:05:01
I've been planning how to kill myself. I've been feeling this way for months now. I don't see any other way out.,1,2025-01-18 19:57:06
My mood has been up and down. I'm learning to set better boundaries. I'm trying to identify my triggers.,0,2025-07-16 03:57:09
"I feel like I’m on autopilot. I’m doing what I can, even if it’s not much.",1,2024-10-09 07:43:37
I'm feeling a bit overwhelmed with responsibilities. I'm considering talking to a therapist about it. Need to prioritize better.,0,2025-02-08 03:30:51
I hate myself so much. My family would be better off without me. I don't deserve to live.,1,2025-05-08 08:43:55
My friend and I had an argument. I'm trying to be kinder to myself during this time. I hope we can work things out.,0,2024-09-05 08:17:21
I had trouble sleeping last night. I've been reading self-help books that give me perspective. Going to try meditation tonight.,0,2025-03-09 04:46:34
I keep overthinking everything. It’s hard to focus on anything. It’s exhausting.,1,2024-08-30 03:13:17
Work has been stressful this week. I'm trying new hobbies to distract myself positively. I need to find better coping mechanisms.,0,2024-11-20 04:47:40
I'm worried about my upcoming exam. My friends have been supportive. I'm studying hard but still feel nervous.,0,2025-01-31 16:09:23
I can’t tell if I’m just tired or something more. Maybe I just need some rest.,1,2025-04-12 00:22:49
"Sometimes things feel okay, sometimes they don’t. I don’t want to worry anyone.",1,2024-09-11 16:28:04
I'm worried about my upcoming exam. I'm trying to maintain a routine to stay grounded. I'm studying hard but still feel nervous.,0,2025-02-17 16:17:14
"I can’t tell if I’m just tired or something more. I’m doing what I can, even if it’s not much.",1,2025-05-13 02:43:51
I had an anxiety attack yesterday. I've been exercising more to help with my mood. Breathing exercises helped me through it.,0,2024-11-29 13:17:00
Everything is falling apart and I can't handle it anymore. My depression has never been this bad before. I just want to disappear.,1,2024-08-09 09:24:41
I'm feeling a bit overwhelmed with responsibilities. I'm focusing on small victories each day. Need to prioritize better.,0,2024-09-20 14:29:05
I'm feeling a bit overwhelmed with responsibilities. I'm considering talking to a therapist about it. Need to prioritize better.,0,2024-12-17 21:45:44
"I can’t tell if I’m just tired or something more. I hope it gets better, but I’m not sure.",1,2024-09-16 14:36:31
I feel completely hopeless. I've never felt this empty and hollow before. I just want the pain to stop.,1,2025-06-25 08:47:18
I've been feeling a bit down lately. I'm trying to maintain a routine to stay grounded. But I'm trying to stay positive.,0,2024-08-24 19:17:23
I hate myself so much. I've been stockpiling pills just in case. I don't deserve to live.,1,2025-06-13 08:21:42
I feel like I’m on autopilot. I don’t want to worry anyone.,0,2025-07-31 20:15:15
My mood has been up and down. I'm practicing self-care when I can. I'm trying to identify my triggers.,0,2025-07-17 02:39:17
The voices won't stop telling me to hurt myself. The darkness is consuming me completely. I'm afraid I might listen to them.,1,2025-02-13 04:46:55
I've written my goodbye note. I've never felt this empty and hollow before. I'm just waiting for the right moment.,1,2025-07-19 01:38:55
Work has been stressful this week. I'm considering talking to a therapist about it. I need to find better coping mechanisms.,0,2025-02-07 00:11:12
I don’t know if this is normal or not. But I’m still trying to keep it together.,0,2025-04-21 09:03:45
"I've been thinking about ending it all. I can't sleep, I can't eat, I can't function. No one would miss me anyway.",1,2025-07-06 14:27:15
"Some days I feel like giving up, other days I feel hopeful. I feel like I’m stuck in a loop.",0,2025-06-16 22:33:10
"Sometimes things feel okay, sometimes they don’t. I hope it gets better, but I’m not sure.",1,2024-08-19 03:45:13
I've been cutting myself again. I don't see any future for myself. The physical pain distracts from the emotional torture.,1,2025-06-04 16:33:28
I'm worried about my upcoming exam. I'm working on challenging negative thoughts. I'm studying hard but still feel nervous.,0,2025-05-15 00:36:26
"Sometimes things feel okay, sometimes they don’t. I haven’t talked to anyone about it yet.",0,2025-04-21 02:56:51
"I keep overthinking everything. I hope it gets better, but I’m not sure. It’s exhausting.",1,2024-09-19 14:59:23
I feel like I’m on autopilot. Maybe I just need some rest.,1,2025-07-04 01:56:02
Everything is falling apart and I can't handle it anymore. I've been having vivid thoughts about death. I just want to disappear.,1,2024-12-06 03:15:34
I'm worried about my upcoming exam. I'm focusing on small victories each day. I'm studying hard but still feel nervous.,0,2024-11-26 04:46:35
My mood has been up and down. I've been more open with my family about my feelings. I'm trying to identify my triggers.,0,2024-12-20 03:45:31
I feel completely hopeless. The darkness is consuming me completely. I just want the pain to stop.,1,2024-10-07 14:45:20
I've been thinking about ending it all. I don't see any future for myself. No one would miss me anyway.,1,2025-06-30 03:19:36
I feel completely hopeless. I've been feeling this way for months now. I just want the pain to stop.,1,2024-08-13 09:09:52
I don’t know if this is normal or not. It’s hard to focus on anything.,0,2025-03-02 14:37:16
"Sometimes things feel okay, sometimes they don’t. I don’t want to worry anyone.",1,2025-07-22 03:56:45
I've been planning how to kill myself. I've tried medication but nothing helps. I don't see any other way out.,1,2025-07-03 00:49:11
There’s a heaviness I can’t explain. I feel like I’m stuck in a loop.,1,2024-11-02 19:19:04
Everything is falling apart and I can't handle it anymore. I've been stockpiling pills just in case. I just want to disappear.,1,2024-11-14 00:27:31
I’ve been struggling to make sense of my feelings. I haven’t talked to anyone about it yet.,1,2025-04-17 21:20:13
I'm worried about my upcoming exam. I know I need to improve my sleep habits. I'm studying hard but still feel nervous.,0,2024-10-03 05:43:03
I've been cutting myself again. My depression has never been this bad before. The physical pain distracts from the emotional torture.,1,2025-06-18 05:48:32
"I’ve been isolating myself lately. I hope it gets better, but I’m not sure. It’s just easier.",1,2024-09-12 00:13:19
I’ve been struggling to make sense of my feelings. I feel like I’m stuck in a loop.,1,2025-06-27 03:50:46
"There’s a heaviness I can’t explain. I hope it gets better, but I’m not sure.",0,2025-04-01 15:16:47
Work has been stressful this week. I know I need to improve my sleep habits. I need to find better coping mechanisms.,0,2024-09-04 07:17:33
I've been thinking about ending it all. I've been feeling this way for months now. No one would miss me anyway.,1,2025-02-15 03:10:04
I keep overthinking everything. But I’m still trying to keep it together. It’s exhausting.,0,2024-11-10 08:27:57
I can’t tell if I’m just tired or something more. I feel like I’m stuck in a loop.,0,2025-06-13 15:52:59
Sometimes I feel like no one understands me. I've been journaling to process my feelings. But I know that's not really true.,0,2024-11-16 23:08:35
I've been planning how to kill myself. I've been stockpiling pills just in case. I don't see any other way out.,1,2025-01-22 20:25:51
I've been cutting myself again. I've tried medication but nothing helps. The physical pain distracts from the emotional torture.,1,2025-06-03 15:49:00
"Sometimes things feel okay, sometimes they don’t. I haven’t talked to anyone about it yet.",1,2025-04-19 17:26:50
"I'm a burden to everyone around me. I can't sleep, I can't eat, I can't function. They'd be better off without me.",1,2025-04-04 03:28:11
I feel completely hopeless. I'm exhausted from pretending to be okay. I just want the pain to stop.,1,2025-06-02 04:15:02
I'm worried about my upcoming exam. I've been exercising more to help with my mood. I'm studying hard but still feel nervous.,0,2025-05-05 15:38:04
Sometimes I feel like no one understands me. I know this is temporary and will pass. But I know that's not really true.,0,2025-06-09 09:48:05
I've been feeling a bit down lately. I've been reading self-help books that give me perspective. But I'm trying to stay positive.,0,2025-05-25 18:00:27
I've been cutting myself again. I've been stockpiling pills just in case. The physical pain distracts from the emotional torture.,1,2025-02-15 14:27:11
"Sometimes things feel okay, sometimes they don’t. It’s hard to focus on anything.",1,2025-04-23 18:38:08
I hate myself so much. I don't see any future for myself. I don't deserve to live.,1,2024-09-18 23:25:15
I hate myself so much. I feel like I'm drowning and can't breathe. I don't deserve to live.,1,2024-09-19 23:49:05
I've been feeling a bit down lately. I know I need to improve my sleep habits. But I'm trying to stay positive.,0,2025-01-04 06:28:21
I keep overthinking everything. I’m not sure if I need help or not. It’s exhausting.,1,2024-09-12 14:09:05
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I feel like I'm drowning and can't breathe.,1,2024-11-08 23:41:10
I've been feeling a bit down lately. I know I need to improve my sleep habits. But I'm trying to stay positive.,0,2025-05-30 20:00:25
There’s a heaviness I can’t explain. I’m not sure if I need help or not.,1,2024-12-31 11:52:16
I've been planning how to kill myself. I'm completely alone in this world. I don't see any other way out.,1,2025-07-05 00:59:28
"Some days I feel like giving up, other days I feel hopeful. I hope it gets better, but I’m not sure.",0,2025-01-31 08:12:59
Work has been stressful this week. I'm trying to maintain a routine to stay grounded. I need to find better coping mechanisms.,0,2025-05-30 08:46:29
Lately I’ve been feeling lost. I wish I knew what to do. I'm not sure what to make of it.,0,2025-05-25 09:27:43
I've been feeling unmotivated lately. I know this is temporary and will pass. Looking for ways to get my energy back.,0,2024-09-15 06:35:04
The voices won't stop telling me to hurt myself. I've been stockpiling pills just in case. I'm afraid I might listen to them.,1,2024-09-23 22:33:38
I feel completely hopeless. I've been stockpiling pills just in case. I just want the pain to stop.,1,2025-07-04 23:53:54
I feel completely hopeless. No one understands what I'm going through. I just want the pain to stop.,1,2025-07-18 00:57:55
I've been planning how to kill myself. The darkness is consuming me completely. I don't see any other way out.,1,2024-09-22 10:31:36
I had an anxiety attack yesterday. I've been more open with my family about my feelings. Breathing exercises helped me through it.,0,2025-05-12 08:26:47
The voices won't stop telling me to hurt myself. I've been feeling this way for months now. I'm afraid I might listen to them.,1,2025-03-31 06:03:03
I had an anxiety attack yesterday. I've been exercising more to help with my mood. Breathing exercises helped me through it.,0,2024-08-19 18:48:52
I had an anxiety attack yesterday. My friends have been supportive. Breathing exercises helped me through it.,0,2024-10-24 20:49:08
I don’t know if this is normal or not. I feel like I’m stuck in a loop.,1,2025-07-22 10:03:55
I'm worried about my upcoming exam. I've been reading self-help books that give me perspective. I'm studying hard but still feel nervous.,0,2025-06-19 04:20:41
I've been feeling unmotivated lately. My friends have been supportive. Looking for ways to get my energy back.,0,2025-06-23 06:13:43
Everything is falling apart and I can't handle it anymore. No one understands what I'm going through. I just want to disappear.,1,2025-02-13 19:04:25
Lately I’ve been feeling lost. But I’m still trying to keep it together. I'm not sure what to make of it.,1,2024-08-14 04:22:13
I feel like I’m on autopilot. I don’t want to worry anyone.,0,2024-09-06 17:24:31
I can't take it anymore. Everything feels pointless and I don't see a reason to continue. I feel like I'm drowning and can't breathe.,1,2025-02-13 02:19:53
I feel completely hopeless. I've lost my job and have no purpose anymore. I just want the pain to stop.,1,2025-07-26 07:22:21
I've been cutting myself again. The darkness is consuming me completely. The physical pain distracts from the emotional torture.,1,2025-05-19 12:23:52
I'm feeling a bit overwhelmed with responsibilities. I'm trying to maintain a routine to stay grounded. Need to prioritize better.,0,2025-07-25 20:39:21
The voices won't stop telling me to hurt myself. The darkness is consuming me completely. I'm afraid I might listen to them.,1,2024-09-17 01:56:13
